season,week,game_date,team,place,qtr1,qtr2,qtr3,qtr4,ot,spread_line,total_line,half,full
2013,13,2013-11-28,PIT,away,0,0,7,13,,3.0,40.5,0,20
2013,13,2013-11-28,BAL,home,7,3,6,6,,3.0,40.5,10,22
2013,13,2013-12-01,ARI,away,0,7,7,7,,3.5,48.0,7,21
2013,13,2013-12-01,PHI,home,7,10,7,0,,3.5,48.0,17,24
2013,13,2013-12-01,ATL,away,7,10,7,7,3,5.0,48.0,17,34
2013,13,2013-12-01,BUF,home,14,3,7,7,0,5.0,48.0,17,31
2013,13,2013-12-01,CHI,away,3,3,14,0,0,2.5,48.5,6,20
2013,13,2013-12-01,MIN,home,0,7,3,10,3,2.5,48.5,7,23
2013,13,2013-12-01,CIN,away,0,7,7,3,,-2.5,48.5,7,17
2013,13,2013-12-01,LAC,home,0,7,0,3,,-2.5,48.5,7,10
2013,13,2013-12-01,DEN,away,0,14,14,7,,-5.0,50.5,14,35
2013,13,2013-12-01,KC,home,7,14,0,7,,-5.0,50.5,21,28
2013,13,2013-12-01,JAX,away,7,13,0,12,,7.5,39.5,20,32
2013,13,2013-12-01,CLE,home,7,7,7,7,,7.5,39.5,14,28
2013,13,2013-12-01,MIA,away,0,6,14,3,,-1.0,39.5,6,23
2013,13,2013-12-01,NYJ,home,0,0,3,0,,-1.0,39.5,0,3
2013,13,2013-12-01,NE,away,7,0,14,13,,-7.0,49.5,7,34
2013,13,2013-12-01,HOU,home,10,7,7,7,,-7.0,49.5,17,31
2013,13,2013-12-01,NYG,away,0,14,0,10,,1.0,45.5,14,24
2013,13,2013-12-01,WAS,home,7,7,3,0,,1.0,45.5,14,17
2013,13,2013-12-01,LA,away,0,3,3,7,,7.5,40.5,3,13
2013,13,2013-12-01,SF,home,3,10,3,7,,7.5,40.5,13,23
2013,13,2013-12-01,TB,away,6,0,0,0,,7.5,41.0,6,6
2013,13,2013-12-01,CAR,home,7,10,7,3,,7.5,41.0,17,27
2013,13,2013-12-01,TEN,away,0,7,7,0,,3.5,46.0,7,14
2013,13,2013-12-01,IND,home,6,6,3,7,,3.5,46.0,12,22
2013,13,2013-12-02,NO,away,0,7,0,0,,6.5,48.5,7,7
2013,13,2013-12-02,SEA,home,17,10,7,0,,6.5,48.5,27,34
2013,14,2013-12-05,HOU,away,0,7,10,3,,-3.0,43.5,7,20
2013,14,2013-12-05,JAX,home,7,10,7,3,,-3.0,43.5,17,27
2013,14,2013-12-08,ATL,away,0,21,0,0,,3.5,47.0,21,21
2013,14,2013-12-08,GB,home,7,3,6,6,,3.5,47.0,10,22
2013,14,2013-12-08,BUF,away,3,0,3,0,,3.0,42.5,3,6
2013,14,2013-12-08,TB,home,14,10,3,0,,3.0,42.5,24,27
2013,14,2013-12-08,CAR,away,6,0,0,7,,3.0,47.0,6,13
2013,14,2013-12-08,NO,home,0,21,3,7,,3.0,47.0,21,31
2013,14,2013-12-08,CLE,away,3,3,13,7,,9.5,47.5,6,26
2013,14,2013-12-08,NE,home,0,0,11,16,,9.5,47.5,0,27
2013,14,2013-12-08,DET,away,0,8,6,6,,2.5,54.0,8,20
2013,14,2013-12-08,PHI,home,0,0,6,28,,2.5,54.0,0,34
2013,14,2013-12-08,IND,away,0,0,14,14,,7.0,43.0,0,28
2013,14,2013-12-08,CIN,home,7,7,14,14,,7.0,43.0,14,42
2013,14,2013-12-08,KC,away,17,21,0,7,,-3.5,44.0,38,45
2013,14,2013-12-08,WAS,home,0,10,0,0,,-3.5,44.0,10,10
2013,14,2013-12-08,MIA,away,3,7,14,10,,3.0,40.5,10,34
2013,14,2013-12-08,PIT,home,7,0,14,7,,3.0,40.5,7,28
2013,14,2013-12-08,MIN,away,0,3,3,20,,6.0,41.5,3,26
2013,14,2013-12-08,BAL,home,7,0,0,22,,6.0,41.5,7,29
2013,14,2013-12-08,NYG,away,0,0,7,7,,4.5,46.5,0,14
2013,14,2013-12-08,LAC,home,7,17,7,6,,4.5,46.5,24,37
2013,14,2013-12-08,LV,away,0,3,14,10,,3.0,39.0,3,27
2013,14,2013-12-08,NYJ,home,10,10,10,7,,3.0,39.0,20,37
2013,14,2013-12-08,SEA,away,0,14,0,3,,2.5,41.0,14,17
2013,14,2013-12-08,SF,home,6,10,0,3,,2.5,41.0,16,19
2013,14,2013-12-08,LA,away,3,0,0,7,,4.0,41.0,3,10
2013,14,2013-12-08,ARI,home,7,7,9,7,,4.0,41.0,14,30
2013,14,2013-12-08,TEN,away,14,7,7,0,,13.0,49.5,21,28
2013,14,2013-12-08,DEN,home,10,10,14,17,,13.0,49.5,20,51
2013,14,2013-12-09,DAL,away,7,7,0,14,,2.0,49.0,14,28
2013,14,2013-12-09,CHI,home,7,17,11,10,,2.0,49.0,24,45
2013,15,2013-12-12,LAC,away,3,14,7,3,,10.0,56.5,17,27
2013,15,2013-12-12,DEN,home,10,0,0,10,,10.0,56.5,10,20
2013,15,2013-12-15,ARI,away,7,3,10,14,3,-3.0,43.0,10,37
2013,15,2013-12-15,TEN,home,10,0,7,17,0,-3.0,43.0,10,34
2013,15,2013-12-15,BUF,away,3,17,0,7,,-4.0,43.0,20,27
2013,15,2013-12-15,JAX,home,3,7,3,7,,-4.0,43.0,10,20
2013,15,2013-12-15,CHI,away,0,10,7,21,,1.0,43.5,10,38
2013,15,2013-12-15,CLE,home,3,7,14,7,,1.0,43.5,10,31
2013,15,2013-12-15,CIN,away,0,7,0,13,,-2.0,44.0,7,20
2013,15,2013-12-15,PIT,home,21,6,3,0,,-2.0,44.0,27,30
2013,15,2013-12-15,GB,away,3,0,14,20,,4.0,49.5,3,37
2013,15,2013-12-15,DAL,home,13,13,3,7,,4.0,49.5,26,36
2013,15,2013-12-15,HOU,away,3,0,0,0,,6.0,47.0,3,3
2013,15,2013-12-15,IND,home,7,13,5,0,,6.0,47.0,20,25
2013,15,2013-12-15,KC,away,21,14,14,7,,-6.5,44.0,35,56
2013,15,2013-12-15,LV,home,3,14,14,0,,-6.5,44.0,17,31
2013,15,2013-12-15,NE,away,3,7,0,10,,2.5,46.5,10,20
2013,15,2013-12-15,MIA,home,0,7,3,14,,2.5,46.5,7,24
2013,15,2013-12-15,NO,away,0,3,0,13,,-6.5,48.0,3,16
2013,15,2013-12-15,LA,home,14,10,3,0,,-6.5,48.0,24,27
2013,15,2013-12-15,NYJ,away,3,3,7,7,,10.0,40.5,6,20
2013,15,2013-12-15,CAR,home,3,13,0,14,,10.0,40.5,16,30
2013,15,2013-12-15,PHI,away,3,6,13,8,,-6.5,53.0,9,30
2013,15,2013-12-15,MIN,home,7,10,10,21,,-6.5,53.0,17,48
2013,15,2013-12-15,SEA,away,3,10,3,7,,-9.5,43.5,13,23
2013,15,2013-12-15,NYG,home,0,0,0,0,,-9.5,43.5,0,0
2013,15,2013-12-15,SF,away,7,10,3,13,,-4.5,41.0,17,33
2013,15,2013-12-15,TB,home,0,7,0,7,,-4.5,41.0,7,14
2013,15,2013-12-15,WAS,away,7,13,0,6,,5.5,50.0,20,26
2013,15,2013-12-15,ATL,home,14,3,7,3,,5.5,50.0,17,27
2013,15,2013-12-16,BAL,away,0,9,3,6,,4.5,49.0,9,18
2013,15,2013-12-16,DET,home,7,0,3,6,,4.5,49.0,7,16
2013,16,2013-12-22,ARI,away,0,3,3,11,,8.0,42.5,3,17
2013,16,2013-12-22,SEA,home,0,3,0,7,,8.0,42.5,3,10
2013,16,2013-12-22,CHI,away,0,3,8,0,,2.5,53.5,3,11
2013,16,2013-12-22,PHI,home,21,3,9,21,,2.5,53.5,24,54
2013,16,2013-12-22,CLE,away,3,7,0,3,,2.5,41.5,10,13
2013,16,2013-12-22,NYJ,home,0,10,0,14,,2.5,41.5,10,24
2013,16,2013-12-22,DAL,away,7,7,0,10,,-3.0,51.0,14,24
2013,16,2013-12-22,WAS,home,3,3,14,3,,-3.0,51.0,6,23
2013,16,2013-12-22,DEN,away,3,13,0,21,,-9.0,53.0,16,37
2013,16,2013-12-22,HOU,home,3,3,7,0,,-9.0,53.0,6,13
2013,16,2013-12-22,IND,away,0,13,10,0,,7.5,46.5,13,23
2013,16,2013-12-22,KC,home,7,0,0,0,,7.5,46.5,7,7
2013,16,2013-12-22,MIA,away,0,0,0,0,,1.0,42.0,0,0
2013,16,2013-12-22,BUF,home,3,7,0,9,,1.0,42.0,10,19
2013,16,2013-12-22,MIN,away,7,0,7,0,,7.5,48.0,7,14
2013,16,2013-12-22,CIN,home,14,14,14,0,,7.5,48.0,28,42
2013,16,2013-12-22,NE,away,14,3,3,21,,-1.0,45.0,17,41
2013,16,2013-12-22,BAL,home,0,0,0,7,,-1.0,45.0,0,7
2013,16,2013-12-22,NO,away,0,6,0,7,,3.5,44.5,6,13
2013,16,2013-12-22,CAR,home,0,7,3,7,,3.5,44.5,7,17
2013,16,2013-12-22,NYG,away,3,10,0,7,3,9.5,47.0,13,23
2013,16,2013-12-22,DET,home,0,3,9,8,0,9.5,47.0,3,20
2013,16,2013-12-22,LV,away,0,10,0,3,,10.0,50.0,10,13
2013,16,2013-12-22,LAC,home,3,7,10,6,,10.0,50.0,10,26
2013,16,2013-12-22,PIT,away,7,3,21,7,,-1.0,43.5,10,38
2013,16,2013-12-22,GB,home,7,7,7,10,,-1.0,43.5,14,31
2013,16,2013-12-22,TB,away,7,3,3,0,,3.5,43.0,10,13
2013,16,2013-12-22,LA,home,0,14,3,6,,3.5,43.0,14,23
2013,16,2013-12-22,TEN,away,3,3,7,7,,-4.0,44.0,6,20
2013,16,2013-12-22,JAX,home,7,6,3,0,,-4.0,44.0,13,16
2013,16,2013-12-23,ATL,away,0,10,0,14,,15.5,46.0,10,24
2013,16,2013-12-23,SF,home,3,0,10,21,,15.5,46.0,3,34
2013,17,2013-12-29,BAL,away,6,0,11,0,,6.5,43.0,6,17
2013,17,2013-12-29,CIN,home,7,10,0,17,,6.5,43.0,17,34
2013,17,2013-12-29,BUF,away,3,0,7,10,,7.5,46.5,3,20
2013,17,2013-12-29,NE,home,6,10,0,18,,7.5,46.5,16,34
2013,17,2013-12-29,CAR,away,0,14,7,0,,-5.5,46.5,14,21
2013,17,2013-12-29,ATL,home,7,3,7,3,,-5.5,46.5,10,20
2013,17,2013-12-29,CLE,away,0,0,0,7,,9.5,44.5,0,7
2013,17,2013-12-29,PIT,home,7,7,3,3,,9.5,44.5,14,20
2013,17,2013-12-29,DEN,away,14,17,0,3,,-10.0,53.5,31,34
2013,17,2013-12-29,LV,home,0,0,0,14,,-10.0,53.5,0,14
2013,17,2013-12-29,DET,away,0,0,7,6,,-2.5,50.0,0,13
2013,17,2013-12-29,MIN,home,7,0,0,7,,-2.5,50.0,7,14
2013,17,2013-12-29,GB,away,0,13,7,13,,-3.0,51.0,13,33
2013,17,2013-12-29,CHI,home,7,0,14,7,,-3.0,51.0,7,28
2013,17,2013-12-29,HOU,away,7,0,0,3,,7.0,44.5,7,10
2013,17,2013-12-29,TEN,home,0,6,7,3,,7.0,44.5,6,16
2013,17,2013-12-29,JAX,away,0,3,0,7,,11.0,45.0,3,10
2013,17,2013-12-29,IND,home,17,3,7,3,,11.0,45.0,20,30
2013,17,2013-12-29,KC,away,14,7,3,0,0,15.5,45.0,21,24
2013,17,2013-12-29,LAC,home,7,7,0,10,3,15.5,45.0,14,27
2013,17,2013-12-29,NYJ,away,0,14,0,6,,7.5,41.0,14,20
2013,17,2013-12-29,MIA,home,0,7,0,0,,7.5,41.0,7,7
2013,17,2013-12-29,PHI,away,3,14,0,7,,-7.5,54.0,17,24
2013,17,2013-12-29,DAL,home,0,10,6,6,,-7.5,54.0,10,22
2013,17,2013-12-29,SF,away,17,0,0,6,,3.0,41.0,17,23
2013,17,2013-12-29,ARI,home,0,7,0,13,,3.0,41.0,7,20
2013,17,2013-12-29,LA,away,0,0,3,6,,13.0,41.0,0,9
2013,17,2013-12-29,SEA,home,7,6,7,7,,13.0,41.0,13,27
2013,17,2013-12-29,TB,away,7,7,3,0,,11.0,47.0,14,17
2013,17,2013-12-29,NO,home,14,14,7,7,,11.0,47.0,28,42
2013,17,2013-12-29,WAS,away,0,6,0,0,,3.5,44.0,6,6
2013,17,2013-12-29,NYG,home,0,10,7,3,,3.5,44.0,10,20
2013,18,2014-01-04,KC,away,10,21,10,3,,-2.0,48.0,31,44
2013,18,2014-01-04,IND,home,7,3,21,14,,-2.0,48.0,10,45
2013,18,2014-01-04,NO,away,0,6,14,6,,3.0,55.5,6,26
2013,18,2014-01-04,PHI,home,0,7,7,10,,3.0,55.5,7,24
2013,18,2014-01-05,LAC,away,7,0,10,10,,6.5,47.5,7,27
2013,18,2014-01-05,CIN,home,0,10,0,0,,6.5,47.5,10,10
2013,18,2014-01-05,SF,away,6,7,0,10,,-3.0,46.5,13,23
2013,18,2014-01-05,GB,home,0,10,0,10,,-3.0,46.5,10,20
2013,19,2014-01-11,IND,away,7,5,10,0,,7.5,51.0,12,22
2013,19,2014-01-11,NE,home,14,7,8,14,,7.5,51.0,21,43
2013,19,2014-01-11,NO,away,0,0,0,15,,10.0,44.0,0,15
2013,19,2014-01-11,SEA,home,6,10,0,7,,10.0,44.0,16,23
2013,19,2014-01-12,LAC,away,0,0,0,17,,8.0,55.0,0,17
2013,19,2014-01-12,DEN,home,7,7,3,7,,8.0,55.0,14,24
2013,19,2014-01-12,SF,away,6,7,7,3,,0.0,41.0,13,23
2013,19,2014-01-12,CAR,home,0,10,0,0,,0.0,41.0,10,10
2013,20,2014-01-19,NE,away,0,3,0,13,,5.0,56.5,3,16
2013,20,2014-01-19,DEN,home,3,10,7,6,,5.0,56.5,13,26
2013,20,2014-01-19,SF,away,3,7,7,0,,4.0,40.0,10,17
2013,20,2014-01-19,SEA,home,0,3,10,10,,4.0,40.0,3,23
2013,21,2014-02-02,SEA,away,8,14,14,7,,1.5,47.0,22,43
2013,21,2014-02-02,DEN,home,0,0,8,0,,1.5,47.0,0,8
2014,1,2014-09-04,GB,away,7,3,0,6,,4.5,46.5,10,16
2014,1,2014-09-04,SEA,home,3,14,5,14,,4.5,46.5,17,36
2014,1,2014-09-07,BUF,away,7,10,0,3,3,7.0,47.0,17,23
2014,1,2014-09-07,CHI,home,7,0,10,3,0,7.0,47.0,7,20
2014,1,2014-09-07,CAR,away,0,10,0,10,,5.5,38.5,10,20
2014,1,2014-09-07,TB,home,0,0,0,14,,5.5,38.5,0,14
2014,1,2014-09-07,CIN,away,6,9,0,8,,1.0,43.5,15,23
2014,1,2014-09-07,BAL,home,0,0,7,9,,1.0,43.5,0,16
2014,1,2014-09-07,CLE,away,3,0,14,10,,5.5,41.5,3,27
2014,1,2014-09-07,PIT,home,10,17,0,3,,5.5,41.5,27,30
2014,1,2014-09-07,IND,away,0,7,3,14,,8.0,52.5,7,24
2014,1,2014-09-07,DEN,home,3,21,0,7,,8.0,52.5,24,31
2014,1,2014-09-07,JAX,away,14,3,0,0,,10.0,49.0,17,17
2014,1,2014-09-07,PHI,home,0,0,14,20,,10.0,49.0,0,34
2014,1,2014-09-07,MIN,away,3,10,7,14,,3.0,43.5,13,34
2014,1,2014-09-07,LA,home,0,0,3,3,,3.0,43.5,0,6
2014,1,2014-09-07,NE,away,10,10,0,0,,-3.5,47.5,20,20
2014,1,2014-09-07,MIA,home,7,3,13,10,,-3.5,47.5,10,33
2014,1,2014-09-07,NO,away,6,14,0,14,0,-3.0,51.0,20,34
2014,1,2014-09-07,ATL,home,0,10,14,10,3,-3.0,51.0,10,37
2014,1,2014-09-07,LV,away,7,0,0,7,,6.5,41.0,7,14
2014,1,2014-09-07,NYJ,home,3,7,3,6,,6.5,41.0,10,19
2014,1,2014-09-07,SF,away,21,7,0,0,,-3.5,49.0,28,28
2014,1,2014-09-07,DAL,home,3,0,7,7,,-3.5,49.0,3,17
2014,1,2014-09-07,TEN,away,0,10,10,6,,3.0,45.5,10,26
2014,1,2014-09-07,KC,home,0,3,0,7,,3.0,45.5,3,10
2014,1,2014-09-07,WAS,away,0,6,0,0,,3.0,43.5,6,6
2014,1,2014-09-07,HOU,home,0,14,0,3,,3.0,43.5,14,17
2014,1,2014-09-08,NYG,away,0,7,0,7,,6.5,45.0,7,14
2014,1,2014-09-08,DET,home,14,0,13,8,,6.5,45.0,14,35
2014,1,2014-09-08,LAC,away,0,3,14,0,,3.0,45.5,3,17
2014,1,2014-09-08,ARI,home,0,6,0,12,,3.0,45.5,6,18
2014,2,2014-09-11,PIT,away,0,3,3,0,,2.5,44.0,3,6
2014,2,2014-09-11,BAL,home,7,3,7,9,,2.5,44.0,10,26
2014,2,2014-09-14,ARI,away,10,0,0,15,,1.0,41.5,10,25
2014,2,2014-09-14,NYG,home,0,7,7,0,,1.0,41.5,7,14
2014,2,2014-09-14,ATL,away,3,0,0,7,,5.5,48.5,3,10
2014,2,2014-09-14,CIN,home,3,7,14,0,,5.5,48.5,10,24
2014,2,2014-09-14,CHI,away,0,7,0,21,,7.0,47.0,7,28
2014,2,2014-09-14,SF,home,10,7,3,0,,7.0,47.0,17,20
2014,2,2014-09-14,DAL,away,3,13,7,3,,3.0,49.5,16,26
2014,2,2014-09-14,TEN,home,0,0,10,0,,3.0,49.5,0,10
2014,2,2014-09-14,DET,away,0,0,7,0,,1.0,43.5,0,7
2014,2,2014-09-14,CAR,home,0,6,7,11,,1.0,43.5,6,24
2014,2,2014-09-14,HOU,away,14,3,10,3,,-3.0,41.0,17,30
2014,2,2014-09-14,LV,home,0,0,0,14,,-3.0,41.0,0,14
2014,2,2014-09-14,JAX,away,0,7,0,3,,5.0,43.0,7,10
2014,2,2014-09-14,WAS,home,7,14,3,17,,5.0,43.0,21,41
2014,2,2014-09-14,KC,away,3,7,0,7,,13.0,49.0,10,17
2014,2,2014-09-14,DEN,home,7,14,0,3,,13.0,49.0,21,24
2014,2,2014-09-14,MIA,away,0,0,10,0,,1.0,43.0,0,10
2014,2,2014-09-14,BUF,home,6,3,14,6,,1.0,43.0,9,29
2014,2,2014-09-14,NE,away,10,14,3,3,,-3.5,49.0,24,30
2014,2,2014-09-14,MIN,home,7,0,0,0,,-3.5,49.0,7,7
2014,2,2014-09-14,NO,away,0,10,7,7,,-4.5,49.5,10,24
2014,2,2014-09-14,CLE,home,10,6,7,3,,-4.5,49.5,16,26
2014,2,2014-09-14,NYJ,away,14,7,3,0,,7.0,46.5,21,24
2014,2,2014-09-14,GB,home,3,13,15,0,,7.0,46.5,16,31
2014,2,2014-09-14,SEA,away,7,7,7,0,,-4.5,45.0,14,21
2014,2,2014-09-14,LAC,home,3,17,7,3,,-4.5,45.0,20,30
2014,2,2014-09-14,LA,away,7,3,3,6,,4.0,37.5,10,19
2014,2,2014-09-14,TB,home,7,0,7,3,,4.0,37.5,7,17
2014,2,2014-09-15,PHI,away,3,3,14,10,,3.0,53.5,6,30
2014,2,2014-09-15,IND,home,7,10,3,7,,3.0,53.5,17,27
2014,3,2014-09-18,TB,away,0,0,0,14,,6.5,47.0,0,14
2014,3,2014-09-18,ATL,home,21,14,21,0,,6.5,47.0,35,56
2014,3,2014-09-21,BAL,away,3,7,7,6,,-2.0,43.0,10,23
2014,3,2014-09-21,CLE,home,7,0,14,0,,-2.0,43.0,7,21
2014,3,2014-09-21,DAL,away,0,10,10,14,,-1.5,45.0,10,34
2014,3,2014-09-21,LA,home,7,14,0,10,,-1.5,45.0,21,31
2014,3,2014-09-21,DEN,away,3,0,0,17,0,4.0,48.0,3,20
2014,3,2014-09-21,SEA,home,3,14,0,3,6,4.0,48.0,17,26
2014,3,2014-09-21,GB,away,7,0,0,0,,1.5,51.0,7,7
2014,3,2014-09-21,DET,home,7,5,0,7,,1.5,51.0,12,19
2014,3,2014-09-21,HOU,away,0,0,10,7,,1.0,41.5,0,17
2014,3,2014-09-21,NYG,home,0,14,3,13,,1.0,41.5,14,30
2014,3,2014-09-21,IND,away,10,20,0,14,,-6.0,45.5,30,44
2014,3,2014-09-21,JAX,home,0,0,3,14,,-6.0,45.5,0,17
2014,3,2014-09-21,KC,away,0,14,7,13,,6.0,43.0,14,34
2014,3,2014-09-21,MIA,home,0,3,12,0,,6.0,43.0,3,15
2014,3,2014-09-21,MIN,away,0,6,3,0,,10.0,49.5,6,9
2014,3,2014-09-21,NO,home,13,0,0,7,,10.0,49.5,13,20
2014,3,2014-09-21,LV,away,3,0,6,0,,14.0,47.5,3,9
2014,3,2014-09-21,NE,home,0,10,0,6,,14.0,47.5,10,16
2014,3,2014-09-21,PIT,away,3,6,14,14,,3.0,42.5,9,37
2014,3,2014-09-21,CAR,home,3,0,3,13,,3.0,42.5,3,19
2014,3,2014-09-21,LAC,away,7,6,7,2,,2.5,45.5,13,22
2014,3,2014-09-21,BUF,home,0,3,7,0,,2.5,45.5,3,10
2014,3,2014-09-21,SF,away,7,7,0,0,,-3.0,41.0,14,14
2014,3,2014-09-21,ARI,home,3,3,14,3,,-3.0,41.0,6,23
2014,3,2014-09-21,TEN,away,0,0,0,7,,6.5,44.5,0,7
2014,3,2014-09-21,CIN,home,10,9,7,7,,6.5,44.5,19,33
2014,3,2014-09-21,WAS,away,14,6,7,7,,4.0,50.5,20,34
2014,3,2014-09-21,PHI,home,7,14,6,10,,4.0,50.5,21,37
2014,3,2014-09-22,CHI,away,14,3,7,3,,1.5,44.5,17,27
2014,3,2014-09-22,NYJ,home,3,10,3,3,,1.5,44.5,13,19
2014,4,2014-09-25,NYG,away,7,17,7,14,,3.0,44.5,24,45
2014,4,2014-09-25,WAS,home,0,7,7,0,,3.0,44.5,7,14
2014,4,2014-09-28,ATL,away,7,7,14,0,,-5.5,48.0,14,28
2014,4,2014-09-28,MIN,home,14,10,3,14,,-5.5,48.0,24,41
2014,4,2014-09-28,BUF,away,0,10,0,7,,3.0,44.0,10,17
2014,4,2014-09-28,HOU,home,0,7,10,6,,3.0,44.0,7,23
2014,4,2014-09-28,CAR,away,0,7,3,0,,3.5,42.5,7,10
2014,4,2014-09-28,BAL,home,0,21,7,10,,3.5,42.5,21,38
2014,4,2014-09-28,DET,away,3,14,0,7,,2.0,43.5,17,24
2014,4,2014-09-28,NYJ,home,3,0,7,7,,2.0,43.5,3,17
2014,4,2014-09-28,GB,away,7,14,10,7,,-2.0,51.0,21,38
2014,4,2014-09-28,CHI,home,7,10,0,0,,-2.0,51.0,17,17
2014,4,2014-09-28,JAX,away,0,14,0,0,,13.0,45.0,14,14
2014,4,2014-09-28,LAC,home,3,14,10,6,,13.0,45.0,17,33
2014,4,2014-09-28,MIA,away,3,21,14,0,,-4.0,41.0,24,38
2014,4,2014-09-28,LV,home,7,0,0,7,,-4.0,41.0,7,14
2014,4,2014-09-28,NO,away,0,0,3,14,,-3.0,53.5,0,17
2014,4,2014-09-28,DAL,home,7,17,7,7,,-3.0,53.5,24,38
2014,4,2014-09-28,PHI,away,7,14,0,0,,3.5,48.5,21,21
2014,4,2014-09-28,SF,home,3,10,10,3,,3.5,48.5,13,26
2014,4,2014-09-28,TB,away,10,0,7,10,,7.5,44.5,10,27
2014,4,2014-09-28,PIT,home,10,7,7,0,,7.5,44.5,17,24
2014,4,2014-09-28,TEN,away,0,10,7,0,,7.5,45.5,10,17
2014,4,2014-09-28,IND,home,14,6,14,7,,7.5,45.5,20,41
2014,4,2014-09-29,NE,away,0,0,7,7,,-3.0,45.0,0,14
2014,4,2014-09-29,KC,home,7,10,10,14,,-3.0,45.0,17,41
2014,5,2014-10-02,MIN,away,0,0,0,10,,8.5,46.5,0,10
2014,5,2014-10-02,GB,home,14,14,14,0,,8.5,46.5,28,42
2014,5,2014-10-05,ARI,away,6,7,7,0,,8.0,47.0,13,20
2014,5,2014-10-05,DEN,home,7,14,3,17,,8.0,47.0,21,41
2014,5,2014-10-05,ATL,away,7,6,7,0,,4.0,50.5,13,20
2014,5,2014-10-05,NYG,home,7,3,7,13,,4.0,50.5,10,30
2014,5,2014-10-05,BAL,away,0,3,0,10,,2.5,49.5,3,13
2014,5,2014-10-05,IND,home,3,3,7,7,,2.5,49.5,6,20
2014,5,2014-10-05,BUF,away,0,3,3,11,,4.5,43.0,3,17
2014,5,2014-10-05,DET,home,7,7,0,0,,4.5,43.0,14,14
2014,5,2014-10-05,CHI,away,14,7,3,0,,1.5,46.5,21,24
2014,5,2014-10-05,CAR,home,7,7,7,10,,1.5,46.5,14,31
2014,5,2014-10-05,CIN,away,0,3,14,0,,-2.5,46.0,3,17
2014,5,2014-10-05,NE,home,14,6,14,9,,-2.5,46.0,20,43
2014,5,2014-10-05,CLE,away,0,10,3,16,,-1.0,44.5,10,29
2014,5,2014-10-05,TEN,home,7,21,0,0,,-1.0,44.5,28,28
2014,5,2014-10-05,HOU,away,0,0,7,10,0,5.0,47.5,0,17
2014,5,2014-10-05,DAL,home,0,3,7,7,3,5.0,47.5,3,20
2014,5,2014-10-05,KC,away,7,3,7,0,,4.0,43.5,10,17
2014,5,2014-10-05,SF,home,3,10,3,6,,4.0,43.5,13,22
2014,5,2014-10-05,NYJ,away,0,0,0,0,,7.0,44.5,0,0
2014,5,2014-10-05,LAC,home,7,14,7,3,,7.0,44.5,21,31
2014,5,2014-10-05,PIT,away,0,10,0,7,,-6.0,47.0,10,17
2014,5,2014-10-05,JAX,home,3,3,3,0,,-6.0,47.0,6,9
2014,5,2014-10-05,LA,away,0,7,7,14,,3.5,48.0,7,28
2014,5,2014-10-05,PHI,home,13,7,14,0,,3.5,48.0,20,34
2014,5,2014-10-05,TB,away,0,10,14,7,0,11.0,47.5,10,31
2014,5,2014-10-05,NO,home,6,7,7,11,6,11.0,47.5,13,37
2014,5,2014-10-06,SEA,away,7,10,0,10,,-7.0,45.5,17,27
2014,5,2014-10-06,WAS,home,0,7,3,7,,-7.0,45.5,7,17
2014,6,2014-10-09,IND,away,24,3,6,0,,-2.5,46.0,27,33
2014,6,2014-10-09,HOU,home,0,14,7,7,,-2.5,46.0,14,28
2014,6,2014-10-12,BAL,away,28,10,7,3,,-3.5,44.0,38,48
2014,6,2014-10-12,TB,home,0,0,10,7,,-3.5,44.0,0,17
2014,6,2014-10-12,CAR,away,7,3,14,10,3,7.0,43.5,10,37
2014,6,2014-10-12,CIN,home,0,17,0,17,3,7.0,43.5,17,37
2014,6,2014-10-12,CHI,away,0,13,6,8,,3.5,55.5,13,27
2014,6,2014-10-12,ATL,home,3,0,10,0,,3.5,55.5,3,13
2014,6,2014-10-12,DAL,away,7,10,3,10,,10.0,47.0,17,30
2014,6,2014-10-12,SEA,home,10,0,10,3,,10.0,47.0,10,23
2014,6,2014-10-12,DEN,away,3,14,7,7,,-10.0,47.0,17,31
2014,6,2014-10-12,NYJ,home,7,0,3,7,,-10.0,47.0,7,17
2014,6,2014-10-12,DET,away,7,3,0,7,,1.0,43.0,10,17
2014,6,2014-10-12,MIN,home,0,0,0,3,,1.0,43.0,0,3
2014,6,2014-10-12,GB,away,7,3,7,10,,-1.5,46.5,10,27
2014,6,2014-10-12,MIA,home,3,0,7,14,,-1.5,46.5,3,24
2014,6,2014-10-12,JAX,away,7,0,0,7,,4.0,42.5,7,14
2014,6,2014-10-12,TEN,home,3,7,3,3,,4.0,42.5,10,16
2014,6,2014-10-12,NE,away,0,13,10,14,,1.0,44.0,13,37
2014,6,2014-10-12,BUF,home,0,7,7,8,,1.0,44.0,7,22
2014,6,2014-10-12,NYG,away,0,0,0,0,,1.0,50.5,0,0
2014,6,2014-10-12,PHI,home,10,10,7,0,,1.0,50.5,20,27
2014,6,2014-10-12,PIT,away,3,0,0,7,,2.5,46.5,3,10
2014,6,2014-10-12,CLE,home,0,21,3,7,,2.5,46.5,21,31
2014,6,2014-10-12,LAC,away,7,7,7,10,,-7.0,43.5,14,31
2014,6,2014-10-12,LV,home,7,7,7,7,,-7.0,43.5,14,28
2014,6,2014-10-12,WAS,away,0,13,0,7,,5.0,47.0,13,20
